year, GTAP9_code, GTAP_name, clum7, clum7_name, coicop_expenditure, crop_land, grazing_land, forest_land, fishing_ground, built_up_land, carbon, total, flag,,ZScore_Index,MaxMin_Index,NAPercent,,,GTAP_Region,year,ZScore_Index,MaxMin_Index,NAPercent,CLUM_category
2011,9,"Taiwan, Republic of China",2,Housing,0.000210748,0.010624485,0.002385468,0.022567477,0.00154432,0.00843529,0.875408967,0.920966007,INCOME_GRP,"2011Taiwan, Republic of ChinaHousing",#N/A,#N/A,#N/A,,,,,,,,
2011,9,"Taiwan, Republic of China",3,Personal Transportation,2.62E-05,0.014294397,0.00398811,0.021880078,0.002343091,0.009700226,0.809585607,0.861791507,INCOME_GRP,"2011Taiwan, Republic of ChinaPersonal Transportation",#N/A,#N/A,#N/A,,,,,,,,
2011,9,"Taiwan, Republic of China",4,Goods,7.78E-06,0.040119796,0.005751901,0.023062697,0.00283473,0.007392245,0.274345266,0.353506635,INCOME_GRP,"2011Taiwan, Republic of ChinaGoods",#N/A,#N/A,#N/A,,,,,,,,
2011,9,"Taiwan, Republic of China",5,Services,4.90E-05,0.015815845,0.003590198,0.013415167,0.002252842,0.007766728,0.262156316,0.304997095,INCOME_GRP,"2011Taiwan, Republic of ChinaServices",#N/A,#N/A,#N/A,,,,,,,,
2011,9,"Taiwan, Republic of China",GFCF,Gross Fixed Capital Formation,0.003617666,0.03560954,0.006803718,0.114471477,0.005035787,0.023997855,0.824928767,1.010847144,COUNTRY,"2011Taiwan, Republic of ChinaGross Fixed Capital Formation",#N/A,#N/A,#N/A,,,,,,,,
2011,9,"Taiwan, Republic of China",Govt,Government,0.002214335,0.011237248,0.001061076,0.008704288,0.002177192,0.004655196,0.225488613,0.253323612,COUNTRY,"2011Taiwan, Republic of ChinaGovernment",#N/A,#N/A,#N/A,,,,,,,,
2011,10,Rest of East Asia,1,Food,3.29E-06,0.19709462,0.00341722,0.00959929,0.016995292,0.005908281,0.169922653,0.402937357,INCOME_GRP,2011Rest of East AsiaFood,#N/A,#N/A,#N/A,,,,,,,,
2011,10,Rest of East Asia,2,Housing,6.82E-06,0.002233263,0.00019405,0.022533243,0.000277571,0.004546998,0.145901891,0.175687016,INCOME_GRP,2011Rest of East AsiaHousing,#N/A,#N/A,#N/A,,,,,,,,
2011,10,Rest of East Asia,3,Personal Transportation,3.51E-06,0.007506987,0.000622995,0.012183006,0.001018433,0.00471977,0.258351975,0.284403166,INCOME_GRP,2011Rest of East AsiaPersonal Transportation,#N/A,#N/A,#N/A,,,,,,,,
2011,10,Rest of East Asia,4,Goods,2.28E-06,0.025847165,0.001433865,0.005679867,0.001482649,0.004790544,0.16296254,0.20219663,INCOME_GRP,2011Rest of East AsiaGoods,#N/A,#N/A,#N/A,,,,,,,,
2011,10,Rest of East Asia,5,Services,3.63E-06,0.008752442,0.000657255,0.004441995,0.000637051,0.005142842,0.148293411,0.167924997,INCOME_GRP,2011Rest of East AsiaServices,#N/A,#N/A,#N/A,,,,,,,,
2011,10,Rest of East Asia,GFCF,Gross Fixed Capital Formation,0.000611485,0.033634608,0.002765168,0.069622815,0.002860981,0.020103745,0.909080939,1.038068257,COUNTRY,2011Rest of East AsiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,10,Rest of East Asia,Govt,Government,0.000327991,0.017360618,0.000452544,0.007909042,0.001447733,0.009489907,0.357648762,0.394308606,COUNTRY,2011Rest of East AsiaGovernment,#N/A,#N/A,#N/A,,,,,,,,
2011,11,Brunei Darussalam,1,Food,5.37E-06,0.102326834,0.023748589,0.005329916,0.01612718,0.003322846,0.083097273,0.233952639,INCOME_GRP,2011Brunei DarussalamFood,0.651572501,0.23730225,0,,,,,,,,
2011,11,Brunei Darussalam,2,Housing,3.52E-05,0.018149319,0.003279645,0.036744427,0.004148909,0.010241928,0.897422438,0.969986666,INCOME_GRP,2011Brunei DarussalamHousing,NA,NA,100,,,,,,,,
2011,11,Brunei Darussalam,3,Personal Transportation,3.64E-05,0.030409514,0.005636801,0.025336649,0.007811242,0.01901615,1.325508397,1.413718754,INCOME_GRP,2011Brunei DarussalamPersonal Transportation,0.081698962,0.440768367,0,,,,,,,,
2011,11,Brunei Darussalam,4,Goods,7.56E-06,0.041975775,0.012032629,0.062498597,0.006563117,0.00584693,0.151192334,0.280109383,INCOME_GRP,2011Brunei DarussalamGoods,NA,Inf,0,,,,,,,,
2011,11,Brunei Darussalam,5,Services,0.000370177,0.031791664,0.011882946,0.018855241,0.014323764,0.004148323,0.120177513,0.201179452,INCOME_GRP,2011Brunei DarussalamServices,0.511245158,0.500789058,12.5,,,,,,,,
2011,11,Brunei Darussalam,GFCF,Gross Fixed Capital Formation,0.007912543,0.055124298,0.012932606,0.09724232,0.021034453,0.021996701,0.881201278,1.089531657,COUNTRY,2011Brunei DarussalamGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,11,Brunei Darussalam,Govt,Government,0.010660521,0.071290477,0.014127009,0.048846596,0.012802877,0.011537856,0.616425604,0.77503042,COUNTRY,2011Brunei DarussalamGovernment,0.265726945,0.323421693,18.18181818,,,,,,,,
2011,12,Cambodia,1,Food,2.04E-06,0.509254484,0.000744911,0.025463822,0.066370433,0.017243257,0.030978007,0.650054915,INCOME_GRP,2011CambodiaFood,0.860506029,0.260565963,0,,,,,,,,
2011,12,Cambodia,2,Housing,2.94E-06,0.003417779,0.000171919,0.065729394,0.000710123,0.00407866,0.049247012,0.123354887,INCOME_GRP,2011CambodiaHousing,NA,NA,100,,,,,,,,
2011,12,Cambodia,3,Personal Transportation,1.71E-06,0.005420489,0.000357747,0.017872984,0.000651661,0.005230024,0.087023687,0.116556592,INCOME_GRP,2011CambodiaPersonal Transportation,-0.152534547,0.000179401,33.33333333,,,,,,,,
2011,12,Cambodia,4,Goods,8.70E-07,0.029658481,0.000881357,0.01368097,0.004022522,0.005321165,0.026396704,0.079961199,INCOME_GRP,2011CambodiaGoods,NA,0.000662252,0,,,,,,,,
2011,12,Cambodia,5,Services,1.22E-06,0.021694715,0.000609463,0.022955247,0.003644761,0.004467852,0.017150407,0.070522445,INCOME_GRP,2011CambodiaServices,-0.513889364,0.395326168,0,,,,,,,,
2011,12,Cambodia,GFCF,Gross Fixed Capital Formation,0.000132709,0.004474771,0.000438408,0.044644054,0.000571527,0.006058136,0.062945624,0.119132519,COUNTRY,2011CambodiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,12,Cambodia,Govt,Government,5.44E-05,0.010918606,9.44E-05,0.00588206,0.001708182,0.003112685,0.010610948,0.032326854,COUNTRY,2011CambodiaGovernment,0.852620528,0.239756807,9.090909091,,,,,,,,
2011,13,Indonesia,1,Food,6.022125366,0.308567766,0.012379968,0.00577305,0.182946142,0.007667515,0.049156279,0.56649072,COUNTRY,2011IndonesiaFood,0.406672138,0.223266106,0,,,,,,,,
2011,13,Indonesia,2,Housing,3.290324183,0.003117335,0.000262118,0.019500129,0.000682137,0.004364498,0.115537493,0.14346371,COUNTRY,2011IndonesiaHousing,NA,NA,100,,,,,,,,
2011,13,Indonesia,3,Personal Transportation,4.057741763,0.011329723,0.000966023,0.00559572,0.003209861,0.004528349,0.153152687,0.178782363,COUNTRY,2011IndonesiaPersonal Transportation,0.434122035,0.46829016,0,,,,,,,,
2011,13,Indonesia,4,Goods,2.712136379,0.025278506,0.002239882,0.012630123,0.003349761,0.003681878,0.038630798,0.085810948,COUNTRY,2011IndonesiaGoods,NA,0.001876869,0,,,,,,,,
2011,13,Indonesia,5,Services,3.170980304,0.00850981,0.000918769,0.012484081,0.001833906,0.002972038,0.024934978,0.051653583,COUNTRY,2011IndonesiaServices,-0.068986529,0.466649201,0,,,,,,,,
2011,13,Indonesia,GFCF,Gross Fixed Capital Formation,0.001084421,0.028107966,0.003636224,0.133062995,0.006221163,0.016605827,0.190575827,0.378210001,COUNTRY,2011IndonesiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,13,Indonesia,Govt,Government,0.000316393,0.010425127,0.000924971,0.006630196,0.002515967,0.003885503,0.034997432,0.059379197,COUNTRY,2011IndonesiaGovernment,0.260908245,0.283823856,0,,,,,,,,
2011,14,Laos,1,Food,3.00E-06,0.505946918,0.058702608,0.006320609,0.014180478,0.052761352,0.037965847,0.675877811,INCOME_GRP,2011LaosFood,#N/A,#N/A,#N/A,,,,,,,,
2011,14,Laos,2,Housing,1.29E-06,0.000577005,5.65E-05,0.017522567,5.44E-05,0.003116723,0.026955617,0.048282875,INCOME_GRP,2011LaosHousing,#N/A,#N/A,#N/A,,,,,,,,
2011,14,Laos,3,Personal Transportation,1.20E-06,0.001167343,0.000132296,0.004443028,0.000142312,0.004706535,0.042496762,0.053088277,INCOME_GRP,2011LaosPersonal Transportation,#N/A,#N/A,#N/A,,,,,,,,
2011,14,Laos,4,Goods,8.04E-07,0.033472389,0.007433883,0.006120157,0.00198356,0.013105344,0.030157449,0.092272782,INCOME_GRP,2011LaosGoods,#N/A,#N/A,#N/A,,,,,,,,
2011,14,Laos,5,Services,2.41E-07,0.002744933,0.000341045,0.004258454,0.000186143,0.004049352,0.014989604,0.026569531,INCOME_GRP,2011LaosServices,#N/A,#N/A,#N/A,,,,,,,,
2011,14,Laos,GFCF,Gross Fixed Capital Formation,0.000341748,0.134776951,0.027889218,0.058023113,0.004791315,0.026969884,0.082992837,0.335443318,COUNTRY,2011LaosGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,14,Laos,Govt,Government,0.000123541,0.002170427,0.00023254,0.006197044,0.000217301,0.008220418,0.05846303,0.07550076,COUNTRY,2011LaosGovernment,#N/A,#N/A,#N/A,,,,,,,,
2011,15,Malaysia,1,Food,6.29E-06,0.351283748,0.023960493,0.018472229,0.318829273,0.01090041,0.193916834,0.917362986,INCOME_GRP,2011MalaysiaFood,0.756599588,0.246479055,0,,,,,,,,
2011,15,Malaysia,2,Housing,1.62E-05,0.028595011,0.002033799,0.04726408,0.002453062,0.010790641,0.610323199,0.701459793,INCOME_GRP,2011MalaysiaHousing,0.64505224,0.810901965,0,,,,,,,,
2011,15,Malaysia,3,Personal Transportation,1.41E-05,0.028201267,0.002020637,0.015107023,0.002509063,0.009652344,0.541060196,0.59855053,INCOME_GRP,2011MalaysiaPersonal Transportation,0.036311482,0.013713399,33.33333333,,,,,,,,
2011,15,Malaysia,4,Goods,9.17E-06,0.067379109,0.007678142,0.036449095,0.004402427,0.009786511,0.221996021,0.347691304,INCOME_GRP,2011MalaysiaGoods,NA,Inf,0,,,,,,,,
2011,15,Malaysia,5,Services,2.62E-05,0.018284958,0.003819058,0.012831491,0.001630927,0.006849878,0.156581331,0.199997644,INCOME_GRP,2011MalaysiaServices,0.175504841,0.543641178,12.5,,,,,,,,
2011,15,Malaysia,GFCF,Gross Fixed Capital Formation,0.002350167,0.090790917,0.009667492,0.06331413,0.007774881,0.023146829,0.563811265,0.758505513,COUNTRY,2011MalaysiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,15,Malaysia,Govt,Government,0.001425224,0.028394096,0.001987709,0.026205624,0.003110951,0.010689542,0.267744099,0.33813202,COUNTRY,2011MalaysiaGovernment,0.430745055,0.280416317,9.090909091,,,,,,,,
2011,16,Philippines,1,Food,6.97E-06,0.26479765,0.008465807,0.007405971,0.216629981,0.012966029,0.051780904,0.562046341,INCOME_GRP,2011PhilippinesFood,0.093768792,0.195028,0,,,,,,,,
2011,16,Philippines,2,Housing,7.10E-06,0.003423908,0.000214623,0.012672053,0.001303202,0.003453391,0.064086769,0.085153946,INCOME_GRP,2011PhilippinesHousing,NA,NA,100,,,,,,,,
2011,16,Philippines,3,Personal Transportation,6.68E-06,0.011903874,0.001136811,0.010066644,0.005879062,0.005775593,0.101572534,0.136334519,INCOME_GRP,2011PhilippinesPersonal Transportation,-0.02322819,0.009446379,33.33333333,,,,,,,,
2011,16,Philippines,4,Goods,4.42E-06,0.026464242,0.001509452,0.007103534,0.0061564,0.006070507,0.04232949,0.089633626,INCOME_GRP,2011PhilippinesGoods,NA,0.00206971,0,,,,,,,,
2011,16,Philippines,5,Services,5.52E-06,0.008873244,0.000825314,0.005901463,0.002721833,0.006118115,0.035898323,0.060338292,INCOME_GRP,2011PhilippinesServices,-1.190698409,0.094800972,50,,,,,,,,
2011,16,Philippines,GFCF,Gross Fixed Capital Formation,0.000459425,0.020201194,0.002709407,0.024285855,0.002662694,0.008516416,0.090311246,0.148686811,COUNTRY,2011PhilippinesGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,16,Philippines,Govt,Government,0.000244351,0.006326461,0.000463548,0.003705469,0.002312876,0.004174889,0.019671748,0.036654991,COUNTRY,2011PhilippinesGovernment,0.166239242,0.179493337,18.18181818,,,,,,,,
2011,17,Singapore,1,Food,1.08E-05,0.444395963,0.116053841,0.03581853,0.194541467,0.015172221,0.304235862,1.110217883,INCOME_GRP,2011SingaporeFood,1.57789577,0.407836958,40,,,,,,,,
2011,17,Singapore,2,Housing,0.000205111,0.026598945,0.00568691,0.036871773,0.004271036,0.014200001,0.628845651,0.716474317,INCOME_GRP,2011SingaporeHousing,1.288956254,1,0,,,,,,,,
2011,17,Singapore,3,Personal Transportation,5.16E-05,0.038098624,0.009213101,0.053861399,0.006689265,0.020974551,0.929138673,1.057975614,INCOME_GRP,2011SingaporePersonal Transportation,-0.022310419,0.009512152,33.33333333,,,,,,,,
2011,17,Singapore,4,Goods,1.39E-05,0.13817173,0.023309017,0.058996418,0.010375033,0.020005168,0.434645496,0.685502861,INCOME_GRP,2011SingaporeGoods,NA,Inf,0,,,,,,,,
2011,17,Singapore,5,Services,0.000286751,0.058274085,0.017373566,0.044648874,0.009937144,0.024017367,0.567938956,0.722189994,INCOME_GRP,2011SingaporeServices,1.107094257,0.550761628,50,,,,,,,,
2011,17,Singapore,GFCF,Gross Fixed Capital Formation,0.014054022,0.148773067,0.029677674,0.296880884,0.023287875,0.086233757,2.277202693,2.86205595,COUNTRY,2011SingaporeGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,17,Singapore,Govt,Government,0.005504024,0.04032607,0.007930916,0.035404481,0.007012501,0.01586296,0.514025284,0.620562211,COUNTRY,2011SingaporeGovernment,0.645744668,0.335180831,18.18181818,,,,,,,,
2011,18,Thailand,1,Food,6.02E-06,0.34933275,0.002631828,0.013273551,0.090130952,0.009825307,0.161691579,0.626885966,INCOME_GRP,2011ThailandFood,0.192800691,0.203115828,0,,,,,,,,
2011,18,Thailand,2,Housing,5.37E-06,0.011795908,0.000807938,0.057163623,0.002637719,0.005553527,0.217971153,0.295929868,INCOME_GRP,2011ThailandHousing,NA,NA,100,,,,,,,,
2011,18,Thailand,3,Personal Transportation,1.01E-05,0.015146837,0.001132789,0.009550534,0.00376226,0.007924384,0.356203498,0.393720301,INCOME_GRP,2011ThailandPersonal Transportation,0.338504047,0.461462204,0,,,,,,,,
2011,18,Thailand,4,Goods,6.79E-06,0.045024934,0.003964222,0.030253769,0.007266117,0.008418722,0.133314618,0.228242382,INCOME_GRP,2011ThailandGoods,NA,0.02,0,,,,,,,,
2011,18,Thailand,5,Services,2.01E-05,0.010570169,0.002098996,0.013058711,0.001258173,0.003864572,0.058805216,0.089655837,INCOME_GRP,2011ThailandServices,0.051168316,0.32310091,37.5,,,,,,,,
2011,18,Thailand,GFCF,Gross Fixed Capital Formation,0.001311715,0.030480584,0.00345185,0.097870067,0.006985093,0.019255045,0.463384166,0.621426806,COUNTRY,2011ThailandGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,18,Thailand,Govt,Government,0.000707816,0.020694784,0.000517876,0.014681442,0.004036192,0.006884671,0.100548563,0.147363527,COUNTRY,2011ThailandGovernment,0.817736344,0.379788114,0,,,,,,,,
2011,19,Vietnam,1,Food,3.25E-06,0.469524952,0.006016097,0.022635886,0.062289987,0.023148782,0.108158157,0.691773862,INCOME_GRP,2011VietnamFood,#N/A,#N/A,#N/A,,,,,,,,
2011,19,Vietnam,2,Housing,6.01E-06,0.00408618,0.000456152,0.008494556,0.000401952,0.010088054,0.168193242,0.191720136,INCOME_GRP,2011VietnamHousing,#N/A,#N/A,#N/A,,,,,,,,
2011,19,Vietnam,3,Personal Transportation,3.07E-06,0.005459264,0.000525119,0.003775132,0.000692513,0.005869044,0.159785321,0.176106394,INCOME_GRP,2011VietnamPersonal Transportation,#N/A,#N/A,#N/A,,,,,,,,
2011,19,Vietnam,4,Goods,2.21E-06,0.044538846,0.001656711,0.01159883,0.001387193,0.008711964,0.071336526,0.139230071,INCOME_GRP,2011VietnamGoods,#N/A,#N/A,#N/A,,,,,,,,
2011,19,Vietnam,5,Services,1.89E-06,0.005190187,0.000375865,0.006907531,0.000232464,0.004511687,0.032260585,0.049478318,INCOME_GRP,2011VietnamServices,#N/A,#N/A,#N/A,,,,,,,,
2011,19,Vietnam,GFCF,Gross Fixed Capital Formation,0.000441607,0.013441205,0.00173889,0.034506597,0.001341069,0.021095444,0.242521381,0.314644586,COUNTRY,2011VietnamGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,19,Vietnam,Govt,Government,0.000102954,0.007832872,0.000225107,0.003528435,0.000210596,0.004981001,0.030234386,0.047012396,COUNTRY,2011VietnamGovernment,#N/A,#N/A,#N/A,,,,,,,,
2011,20,Rest of Southeast Asia,1,Food,2.16E-06,0.635068234,0.004150621,0.006699288,0.0563527,0.046870755,0.022012806,0.771154405,INCOME_GRP,2011Rest of Southeast AsiaFood,#N/A,#N/A,#N/A,,,,,,,,
2011,20,Rest of Southeast Asia,2,Housing,9.89E-07,0.000332679,2.85E-05,0.029779101,3.42E-05,0.002894948,0.022545182,0.055614543,INCOME_GRP,2011Rest of Southeast AsiaHousing,#N/A,#N/A,#N/A,,,,,,,,
2011,20,Rest of Southeast Asia,3,Personal Transportation,8.04E-07,0.000585202,7.72E-05,0.003186395,5.63E-05,0.003875928,0.04434326,0.052124206,INCOME_GRP,2011Rest of Southeast AsiaPersonal Transportation,#N/A,#N/A,#N/A,,,,,,,,
2011,20,Rest of Southeast Asia,4,Goods,5.93E-07,0.042116098,0.000856142,0.005456953,0.014729223,0.011644035,0.019634046,0.094436498,INCOME_GRP,2011Rest of Southeast AsiaGoods,#N/A,#N/A,#N/A,,,,,,,,
2011,20,Rest of Southeast Asia,5,Services,3.31E-07,0.003801891,0.000220492,0.003786561,0.000433806,0.003768586,0.010063549,0.022074886,INCOME_GRP,2011Rest of Southeast AsiaServices,#N/A,#N/A,#N/A,,,,,,,,
2011,20,Rest of Southeast Asia,GFCF,Gross Fixed Capital Formation,0.000313463,0.226440367,0.002867743,0.08718678,0.038023868,0.031395935,0.079061715,0.464976408,COUNTRY,2011Rest of Southeast AsiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,20,Rest of Southeast Asia,Govt,Government,0.000135578,0.003033242,0.000177461,0.009119043,0.000308392,0.012695726,0.020609135,0.045942999,COUNTRY,2011Rest of Southeast AsiaGovernment,#N/A,#N/A,#N/A,,,,,,,,
2011,21,Bangladesh,1,Food,5.71E-07,0.318763585,0.003898311,0.005693105,0.022467102,0.022068654,0.043489006,0.416379763,INCOME_GRP,2011BangladeshFood,0.445968142,0.226071321,0,,,,,,,,
2011,21,Bangladesh,2,Housing,2.55E-06,0.001463086,7.58E-05,0.041956941,0.000133633,0.006678947,0.052196203,0.102504612,INCOME_GRP,2011BangladeshHousing,NA,NA,100,,,,,,,,
2011,21,Bangladesh,3,Personal Transportation,9.39E-07,0.001253451,9.46E-05,0.000567439,0.000115882,0.006064001,0.036632453,0.044727875,INCOME_GRP,2011BangladeshPersonal Transportation,0.605867998,0.484973322,0,,,,,,,,
2011,21,Bangladesh,4,Goods,2.91E-07,0.013907159,0.000599192,0.00156591,0.000273734,0.006918256,0.016188906,0.039453157,INCOME_GRP,2011BangladeshGoods,NA,0.000302171,0,,,,,,,,
2011,21,Bangladesh,5,Services,1.18E-06,0.001961464,0.00019928,0.000919674,0.000120634,0.00418463,0.007620485,0.015006167,INCOME_GRP,2011BangladeshServices,-0.597774004,0.197793495,37.5,,,,,,,,
2011,21,Bangladesh,GFCF,Gross Fixed Capital Formation,0.000174324,0.002455713,0.000241899,0.040277466,0.000234813,0.014463757,0.0472602,0.104933848,COUNTRY,2011BangladeshGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,21,Bangladesh,Govt,Government,4.10E-05,0.000657107,4.16E-05,0.00080534,5.18E-05,0.003055607,0.004852376,0.009463833,COUNTRY,2011BangladeshGovernment,-0.078798813,0.26554572,9.090909091,,,,,,,,
2011,22,India,1,Food,0.00864355,0.282318822,0.002698067,0.005431812,0.017921449,0.010475614,0.077239138,0.396084902,COUNTRY,2011IndiaFood,0.273729902,0.209951476,0,,,,,,,,
2011,22,India,2,Housing,0.005464786,0.001730422,7.38E-05,0.089901086,3.29E-05,0.00310147,0.091642005,0.186481669,COUNTRY,2011IndiaHousing,NA,NA,100,,,,,,,,
2011,22,India,3,Personal Transportation,0.004561336,0.005261116,0.000175368,0.002968639,7.93E-05,0.004529541,0.073805447,0.086819378,COUNTRY,2011IndiaPersonal Transportation,0.235616721,0.451442841,0,,,,,,,,
2011,22,India,4,Goods,0.005757146,0.027832552,0.00061423,0.006392094,0.000138684,0.004253917,0.038276115,0.077507593,COUNTRY,2011IndiaGoods,NA,0.000266667,0,,,,,,,,
2011,22,India,5,Services,0.006347444,0.001964574,0.000178204,0.001478189,3.97E-05,0.002844562,0.015671545,0.022176809,COUNTRY,2011IndiaServices,-0.390033017,0.352413899,25,,,,,,,,
2011,22,India,GFCF,Gross Fixed Capital Formation,0.000472964,0.011819896,0.000717445,0.029543859,0.000309633,0.014797151,0.17860555,0.235793534,COUNTRY,2011IndiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,,,,,,,,
2011,22,India,Govt,Government,0.000180511,0.005589358,0.000128984,0.003340939,9.57E-05,0.004035606,0.021297718,0.034488328,COUNTRY,2011IndiaGovernment,-0.125959814,0.245603858,9.090909091,,,,,,,,
2011,23,Nepal,1,Food,1.13E-06,0.372942995,0.053008712,0.000892346,0.001850165,0.028097014,0.01395203,0.470743263,INCOME_GRP,2011NepalFood,0.104733647,0.19501617,0,,,,,,,,
2011,23,Nepal,2,Housing,1.99E-06,0.0007194,8.76E-05,0.145496079,3.86E-05,0.006598711,0.022363686,0.175304054,INCOME_GRP,2011NepalHousing,NA,NA,100,,,,,,,,
